interval_begin,interval_end,interval_id,edge_CO2_abs,edge_CO2_normed,edge_CO2_perVeh,edge_CO_abs,edge_CO_normed,edge_CO_perVeh,edge_HC_abs,edge_HC_normed,edge_HC_perVeh,edge_NOx_abs,edge_NOx_normed,edge_NOx_perVeh,edge_PMx_abs,edge_PMx_normed,edge_PMx_perVeh,edge_electricity_abs,edge_electricity_normed,edge_electricity_perVeh,edge_fuel_abs,edge_fuel_normed,edge_fuel_perVeh,edge_id,edge_sampledSeconds,edge_traveltime
41.00,42.00,em1,14784.472493,53970.513172,135794.744178,106.855850,390.075808,981.466388,3.737140,13.642380,34.325474,28.027681,102.314664,257.433046,1.287848,4.701271,11.828826,0,0,0,5.894345,21.517224,54.139301,0to1,9.00,82.66
41.00,42.00,em1,4514.789597,16481.177232,57134.777715,49.756235,181.634451,629.666427,1.285624,4.693154,16.269607,9.123686,33.305891,115.460481,0.437020,1.595335,5.530497,0,0,0,1.799978,6.570794,22.778766,0to2,6.00,75.93
42.00,43.00,em1,2658.916506,95720994.215394,76.361960,40.359430,1452939.487191,1.159091,0.990582,35660.964064,0.028449,5.580148,200885.311954,0.160257,0.330281,11890.103712,0.009485,0,0,0,1.060068,38162.465392,0.030444,-1to0,1.00,0.03
42.00,43.00,em1,17246.520423,62958.185224,154507.279382,155.624311,568.104405,1394.199431,4.585463,16.739168,41.080018,33.929144,123.857871,303.962743,1.684902,6.150711,15.094616,0,0,0,6.875925,25.100470,61.599701,0to1,9.00,80.63
42.00,43.00,em1,5186.546963,18933.418240,66434.343004,17.362887,63.382980,222.400760,1.078565,3.937287,13.815311,9.160794,33.441351,117.340364,0.340212,1.241940,4.357769,0,0,0,2.067799,7.548470,26.486377,0to2,6.00,76.85
43.00,44.00,em1,195.121989,7024391.616616,57.393475,2.662608,95853.903120,0.783184,0.067132,2416.745712,0.019746,0.402976,14507.138409,0.118532,0.022382,805.749762,0.006583,0,0,0,0.077792,2800.515453,0.022882,-1to0,0.06,0.02
43.00,44.00,em1,14669.502012,53550.815016,127600.929238,183.830548,671.070884,1599.028294,4.412309,16.107073,38.379949,30.778244,112.355557,267.720920,1.767686,6.452912,15.376006,0,0,0,5.848505,21.349888,50.872532,0to1,9.45,82.21
43.00,44.00,em1,4435.212374,16190.681672,57584.433995,3.062758,11.180557,39.765221,0.794678,2.900961,10.317676,7.517133,27.441189,97.598445,0.275874,1.007075,3.581804,0,0,0,1.768253,6.454984,22.958056,0to2,6.00,77.90
44.00,45.00,em1,1666.897497,60008309.901919,81.370868,22.573939,812661.795583,1.101964,0.665044,23941.569626,0.032465,3.240725,116666.105995,0.158198,0.170839,6150.194378,0.008340,0,0,0,0.664566,23924.375824,0.032441,-1to0,1.00,0.05
44.00,45.00,em1,28742.960829,104925.782557,230874.743972,260.472097,950.849803,2092.214129,7.696485,28.095911,61.821186,56.088947,204.751930,450.528442,2.578044,9.411114,20.707862,0,0,0,11.459381,41.832314,92.046250,0to1,10.00,80.32
44.00,45.00,em1,8952.203214,32679.894512,116828.262820,9.468046,34.562970,123.560121,1.642637,5.996422,21.436777,15.222890,55.570952,198.662139,0.558395,2.038413,7.287181,0,0,0,3.569110,13.028986,46.577684,0to2,6.00,78.30
45.00,46.00,em1,2319.560373,83504173.418285,78.589704,37.852783,1362700.197035,1.282501,0.848750,30555.007466,0.028757,5.062683,182256.574417,0.171530,0.318119,11452.297757,0.010778,0,0,0,0.924772,33291.809991,0.031332,-1to0,0.65,0.02
45.00,46.00,em1,15449.543683,56398.346391,122306.627160,160.302946,585.183697,1269.041537,4.333696,15.820099,34.307796,31.065184,113.403028,245.928165,1.578403,5.761937,12.495456,0,0,0,6.159497,22.485160,48.761785,0to1,10.00,79.17
45.00,46.00,em1,12452.335565,45457.079442,157974.328561,74.394725,271.576921,943.795382,2.932215,10.704011,37.199022,23.083465,84.265872,292.844253,0.968059,3.533885,12.281103,0,0,0,4.964558,18.123052,62.981983,0to2,6.23,79.01
46.00,47.00,em1,16881.120397,61624.297464,132717.231355,89.271688,325.885067,701.842708,3.842835,14.028215,30.211880,30.900547,112.802021,242.936188,1.278491,4.667114,10.051335,0,0,0,6.730248,24.568678,52.912359,0to1,10.00,78.62
46.00,47.00,em1,9885.925742,36088.435736,118886.351533,92.241983,336.728088,1109.285373,2.735944,9.987528,32.901972,19.365690,70.694183,232.888274,0.936346,3.418118,11.260326,0,0,0,3.941367,14.387908,47.398171,0to2,7.00,84.18
47.00,48.00,em1,1444.104976,51987779.125460,79.007195,18.138659,652991.729287,0.992369,0.586475,21113.099428,0.032086,2.700910,97232.755972,0.147767,0.132243,4760.765171,0.007235,0,0,0,0.575742,20726.715643,0.031499,-1to0,1.00,0.05
47.00,48.00,em1,20360.210046,74324.666300,158129.414516,213.115148,777.973911,1655.178088,5.651205,20.629647,43.890597,41.155235,150.236618,319.635857,2.105647,7.686637,16.353701,0,0,0,8.117306,29.632113,63.043791,0to1,10.00,77.67
47.00,48.00,em1,18295.097598,66786.001756,210432.832935,122.482222,447.119665,1408.808062,4.489493,16.388832,51.638791,34.219098,124.916345,393.592964,1.442789,5.266883,16.595170,0,0,0,7.293978,26.626568,83.896384,0to2,7.00,80.52
48.00,49.00,em1,1929.697336,69469104.088289,60.831794,24.782260,892161.372588,0.781236,0.697182,25098.561211,0.021978,3.822639,137615.000879,0.120505,0.200468,7216.843851,0.006320,0,0,0,0.769340,27696.247772,0.024253,-1to0,0.88,0.03
48.00,49.00,em1,17272.247430,63052.101309,133885.941025,91.407596,333.682169,708.546587,3.928528,14.341039,30.452014,31.675310,115.630282,245.531374,1.298851,4.741438,10.068052,0,0,0,6.886185,25.137923,53.378309,0to1,10.00,77.52
48.00,49.00,em1,12125.241697,44263.027785,137798.248061,85.249460,311.201980,968.824092,2.976285,10.864886,33.824217,23.063094,84.191507,262.102319,1.084768,3.959932,12.327935,0,0,0,4.834150,17.646999,54.938074,0to2,7.00,79.55
49.00,50.00,em1,21056.192890,76865.342085,157854.717270,155.899978,569.110722,1168.755770,5.279018,19.270983,39.575906,40.081994,146.318767,300.487932,1.802445,6.579802,13.512628,0,0,0,8.394785,30.645048,62.934285,0to1,10.65,79.83
49.00,50.00,em1,7409.567781,27048.525116,84561.140957,68.706506,250.812153,784.107884,2.002377,7.309649,22.851976,14.527888,53.033855,165.798440,0.673183,2.457444,7.682645,0,0,0,2.954082,10.783835,33.713239,0to2,7.00,79.89
50.00,51.00,em1,1379.019231,49644692.307988,78.521555,16.886631,607918.728363,0.961527,0.563989,20303.619094,0.032114,2.545081,91622.918503,0.144917,0.121397,4370.290064,0.006912,0,0,0,0.549793,19792.563566,0.031305,-1to0,1.00,0.06
50.00,51.00,em1,14473.072768,52833.752766,106725.819203,91.391866,333.624746,673.932335,3.519096,12.846410,25.950147,26.885557,98.145357,198.256665,1.138477,4.155994,8.395236,0,0,0,5.770195,21.064017,42.549967,0to1,11.00,81.12
50.00,51.00,em1,16019.967880,58480.672064,177116.986234,114.006210,416.178100,1260.454234,3.946031,14.404932,43.627375,30.370467,110.866970,335.776299,1.342370,4.900302,14.841257,0,0,0,6.386919,23.315359,70.613862,0to2,7.00,77.39
51.00,52.00,em1,1930.728169,69506214.084342,59.521121,23.943749,861974.976518,0.738146,0.699437,25179.715647,0.021562,3.770079,135722.849369,0.116225,0.192427,6927.378857,0.005932,0,0,0,0.769751,27711.042994,0.023730,-1to0,0.94,0.03
51.00,52.00,em1,22936.130945,83728.030057,165058.481947,221.353560,808.048123,1592.957537,6.264370,22.867996,45.081159,45.307223,165.393394,326.050697,2.132473,7.784565,15.346216,0,0,0,9.144286,33.381091,65.806304,0to1,11.00,79.16
51.00,52.00,em1,13929.444629,50849.245733,150856.126801,64.517456,235.520085,698.725169,3.034576,11.077677,32.864509,25.216912,92.053988,273.099590,1.001332,3.655347,10.844438,0,0,0,5.553461,20.272832,60.144075,0to2,7.00,75.81
52.00,53.00,em1,1528.321922,55019589.202834,79.796063,19.790063,712442.253828,1.033270,0.615907,22172.659151,0.032157,2.903876,104539.526286,0.151616,0.146582,5276.943108,0.007653,0,0,0,0.609318,21935.450908,0.031813,-1to0,1.00,0.05
52.00,53.00,em1,24822.104528,90612.750643,171172.639784,257.017366,938.238353,1772.385614,6.917775,25.253244,47.704814,49.954720,182.359018,344.486556,2.585387,9.437919,17.828766,0,0,0,9.896194,36.125921,68.243920,0to1,11.58,79.87
52.00,53.00,em1,5412.661371,19758.845771,59936.715108,22.390158,81.734962,247.935794,1.165615,4.255063,12.907357,9.716734,35.470804,107.597553,0.378383,1.381280,4.189992,0,0,0,2.157947,7.877555,23.895869,0to2,7.00,77.51
53.00,54.00,em1,2078.359047,74820925.694780,67.376045,29.872048,1075393.745959,0.968389,0.752822,27101.599533,0.024405,4.304349,154956.575819,0.139538,0.245654,8843.539384,0.007964,0,0,0,0.828609,29829.935205,0.026862,-1to0,0.77,0.03
53.00,54.00,em1,21902.554066,79954.971899,145558.532838,166.205077,606.729343,1104.554612,5.496787,20.065945,36.530180,41.963581,153.187475,278.878769,1.980901,7.231252,13.164539,0,0,0,8.732216,31.876835,58.031980,0to1,12.00,79.75
53.00,54.00,em1,10929.709026,39898.752239,120708.183559,47.912770,174.904907,529.150725,2.390066,8.724904,26.395998,19.640048,71.695723,216.905543,0.770767,2.813673,8.512380,0,0,0,4.357511,15.907033,48.124538,0to2,7.08,78.24
54.00,55.00,em1,17154.437735,62622.038641,113199.027086,95.615627,349.043529,630.950201,3.992673,14.575196,26.346923,31.539706,115.135261,208.124803,1.303782,4.759439,8.603422,0,0,0,6.839215,24.966461,45.130743,0to1,12.00,79.19
54.00,55.00,em1,11909.353220,43474.929873,124295.233895,88.012054,321.286789,918.561956,3.065679,11.191220,31.995805,22.427738,81.872150,234.073247,0.963721,3.518049,10.058134,0,0,0,4.748078,17.332794,49.554622,0to2,8.00,83.49
55.00,56.00,em1,1069.522727,38502818.181547,79.286519,11.320757,407547.240067,0.839237,0.461351,16608.643626,0.034201,1.819959,65518.524310,0.134918,0.073325,2639.689790,0.005436,0,0,0,0.426402,15350.472504,0.031610,-1to0,1.00,0.07
55.00,56.00,em1,21388.015003,78076.654138,139865.992434,137.564443,502.177103,899.596680,5.104200,18.632812,33.378693,40.043468,146.178130,261.862517,1.730760,6.318116,11.318230,0,0,0,8.527079,31.127983,55.762459,0to1,12.00,78.47
55.00,56.00,em1,9217.116186,33646.955668,96533.947404,76.558689,279.476438,801.824808,2.447341,8.933983,25.631819,17.786742,64.930255,186.286507,0.853470,3.115580,8.938677,0,0,0,3.674724,13.414528,38.486612,0to2,8.00,83.79
56.00,57.00,em1,2976.468064,107152850.308636,81.523259,48.140581,1733060.931269,1.318535,1.106841,39846.280667,0.030316,6.433295,231598.613914,0.176203,0.400674,14424.253329,0.010974,0,0,0,1.186671,42720.167597,0.032502,-1to0,0.94,0.03
56.00,57.00,em1,33447.960121,122101.317659,211788.461158,250.808560,915.573195,1588.089644,8.298375,30.293103,52.544312,63.703938,232.550350,403.365677,2.787436,10.175498,17.649712,0,0,0,13.335196,48.679950,84.436859,0to1,12.00,75.98
56.00,57.00,em1,20734.994895,75692.813229,208565.442738,177.848441,649.233283,1788.909955,5.441458,19.863966,54.733557,40.095924,146.369619,403.309681,1.819272,6.641227,18.299364,0,0,0,8.266727,30.177574,83.151871,0to2,8.00,80.47
57.00,58.00,em1,10738.509359,39200.780487,68183.706385,74.903848,273.435465,475.598783,2.675533,9.766997,16.988184,20.249697,73.921242,128.574589,0.905432,3.305266,5.749000,0,0,0,4.281281,15.628757,27.183810,0to1,12.62,80.12
57.00,58.00,em1,11708.429311,42741.459912,116934.919053,71.273483,260.182867,711.825535,2.794098,10.199818,27.905337,21.736922,79.350334,217.091903,0.925022,3.376778,9.238414,0,0,0,4.667974,17.040373,46.620182,0to2,8.00,79.90
58.00,59.00,em1,1051.308416,37847102.990567,79.633570,11.019738,396710.581761,0.834713,0.455611,16402.013854,0.034511,1.778332,64019.953317,0.134704,0.070719,2545.901577,0.005357,0,0,0,0.419140,15089.049102,0.031749,-1to0,1.00,0.08
58.00,59.00,em1,27531.698519,100504.086180,168336.844117,227.660674,831.072156,1391.983841,7.157937,26.129951,43.765718,53.001207,193.480175,324.064855,2.356421,8.602084,14.407849,0,0,0,10.976470,40.069454,67.113345,0to1,13.00,79.49
58.00,59.00,em1,25638.627888,93593.457919,244150.553774,280.111306,1022.542463,2667.433324,7.237964,26.422089,68.925413,52.153820,190.386801,496.648418,2.669798,9.746060,25.423850,0,0,0,10.221730,37.314286,97.339107,0to2,8.00,76.18
59.00,60.00,em1,2986.562966,107516266.762963,81.160626,48.066478,1730393.206760,1.306219,1.111062,39998.219725,0.030193,6.439460,231820.555667,0.174994,0.399466,14380.760235,0.010856,0,0,0,1.190696,42865.056071,0.032357,-1to0,0.96,0.03
59.00,60.00,em1,17766.921025,64857.900454,108541.790304,162.834796,594.426178,994.791400,4.738548,17.298004,28.948767,34.944847,127.565682,213.485287,1.701733,6.212152,10.396237,0,0,0,7.083401,25.857858,43.273960,0to1,13.00,79.42
59.00,60.00,em1,8379.026208,30587.519747,80260.823593,39.739392,145.068104,380.654776,1.833477,6.693083,17.562467,15.159997,55.341360,145.214229,0.596721,2.178321,5.715854,0,0,0,3.340592,12.194785,31.998786,0to2,8.00,76.63
60.00,61.00,em1,2089.559928,75224157.396056,87.254873,31.455144,1132385.180264,1.313489,0.818962,29482.635442,0.034198,4.285506,154278.210531,0.178952,0.248922,8961.194715,0.010394,0,0,0,0.833075,29990.696154,0.034787,-1to0,1.00,0.04
60.00,61.00,em1,28763.666100,105001.366865,169516.346323,241.370400,881.119320,1422.496984,7.481463,27.310976,44.091397,55.842644,203.852802,329.104117,2.641835,9.643982,15.569442,0,0,0,11.467637,41.862451,67.583594,0to1,13.53,79.71
60.00,61.00,em1,5575.761540,20354.240695,53887.797774,25.841029,94.332321,249.744567,1.231552,4.495765,11.902526,10.088972,36.829655,97.506413,0.396490,1.447381,3.831936,0,0,0,2.222972,8.114930,21.484255,0to2,8.00,77.32
61.00,62.00,em1,1322.193806,47598977.016487,50.751662,14.343912,516380.836306,0.550583,0.462320,16643.516504,0.017746,2.496765,89883.534243,0.095837,0.117652,4235.477093,0.004516,0,0,0,0.527138,18976.969972,0.020234,-1to0,0.69,0.03
61.00,62.00,em1,23984.836893,87556.316673,136707.575459,156.277725,570.489682,890.743971,5.838079,21.311828,33.275593,44.694157,163.155405,254.745525,1.871004,6.830073,10.664253,0,0,0,9.562392,34.907379,54.503242,0to1,14.00,79.80
61.00,62.00,em1,11014.369204,40207.803052,105761.391852,44.427380,162.181537,426.597421,2.379073,8.684774,22.844166,19.677919,71.833973,188.949914,0.752007,2.745191,7.220866,0,0,0,4.391264,16.030248,42.165480,0to2,8.16,78.35
62.00,63.00,em1,25337.172607,92492.999569,141848.171741,137.167230,500.727083,767.919968,5.803247,21.184673,32.489023,46.416865,169.444126,259.861174,1.915045,6.990846,10.721231,0,0,0,10.101549,36.875565,56.552729,0to1,14.00,78.38
62.00,63.00,em1,18235.863273,66569.767669,164612.141453,132.521158,483.766662,1196.246719,4.571601,16.688565,41.267088,34.644171,126.468070,312.727241,1.582747,5.777797,14.287199,0,0,0,7.270362,26.540358,65.628367,0to2,9.00,81.24
63.00,64.00,em1,1537.867730,55363238.264750,79.894766,19.979297,719254.693652,1.037957,0.619265,22293.546392,0.032172,2.926970,105370.903621,0.152061,0.148227,5336.178506,0.007701,0,0,0,0.613124,22072.458415,0.031853,-1to0,1.00,0.05
63.00,64.00,em1,13799.664342,50375.484582,78210.748114,73.404538,267.962256,416.026340,3.169225,11.569211,17.961846,25.228515,92.096347,142.984713,1.047859,3.825196,5.938829,0,0,0,5.501718,20.083945,31.181444,0to1,14.00,79.35
63.00,64.00,em1,15242.526101,55642.631558,136512.880064,105.854705,386.421144,948.040411,3.769217,13.759475,33.757310,28.728322,104.872344,257.292390,1.262542,4.608892,11.307392,0,0,0,6.076964,22.183875,54.425618,0to2,9.00,80.60
64.00,65.00,em1,1742.009562,62712344.249116,56.648261,20.709806,745553.023628,0.673460,0.625457,22516.448043,0.020339,3.360668,120984.030107,0.109285,0.166886,6007.882199,0.005427,0,0,0,0.694512,25002.433307,0.022585,-1to0,0.88,0.03
64.00,65.00,em1,28424.278451,103762.436928,158266.909198,200.373196,731.459591,1115.681668,6.955490,25.390919,38.728296,53.905100,196.779824,300.144595,2.422284,8.842514,13.487322,0,0,0,11.332330,41.368514,63.098623,0to1,14.00,77.95
64.00,65.00,em1,20545.814484,75002.212743,179571.123643,127.076724,463.891832,1110.654933,4.861053,17.745207,42.485770,38.243496,139.607356,334.249470,1.655521,6.043457,14.469312,0,0,0,8.191306,29.902249,71.592294,0to2,9.00,78.66
65.00,66.00,em1,28488.826118,103998.067296,153852.182310,180.982221,660.673105,977.383538,6.816033,24.881835,36.809575,53.110595,193.879497,286.820558,2.270739,8.289301,12.262988,0,0,0,11.358065,41.462459,61.338542,0to1,14.58,78.72
65.00,66.00,em1,12389.875217,45229.068801,107547.935241,89.898720,328.174040,780.348598,3.041488,11.102911,26.401055,23.679851,86.442970,205.548404,1.127693,4.116629,9.788726,0,0,0,4.939656,18.032145,42.877734,0to2,9.00,78.12
66.00,67.00,em1,1394.359908,50196956.690999,78.624465,17.179687,618468.746329,0.968720,0.569267,20493.615847,0.032100,2.581724,92942.049410,0.145577,0.123934,4461.622609,0.006988,0,0,0,0.555910,20012.742741,0.031346,-1to0,1.00,0.06
66.00,67.00,em1,18269.868263,66693.902415,97165.852739,177.671150,648.586086,944.920268,5.016564,18.312897,26.679924,36.028191,131.520414,191.611118,1.709890,6.241931,9.093823,0,0,0,7.283918,26.589843,38.738546,0to1,15.00,79.78
66.00,67.00,em1,13719.855912,50084.145007,117888.295119,111.199993,405.934041,955.489447,3.512620,12.822771,30.182299,26.477276,96.654933,227.506834,1.212256,4.425324,10.416348,0,0,0,5.469899,19.967789,47.000276,0to2,9.00,77.33
67.00,68.00,em1,1898.731177,68354322.368461,58.846971,23.258589,837309.203943,0.720848,0.687187,24738.734563,0.021298,3.691915,132908.943134,0.114423,0.186792,6724.504305,0.005789,0,0,0,0.756994,27251.801784,0.023461,-1to0,0.94,0.03
67.00,68.00,em1,29561.080372,107912.316678,155066.848324,182.165530,664.992758,955.575177,7.012624,25.599487,36.785715,55.144104,201.302793,289.266236,2.402086,8.768782,12.600483,0,0,0,11.785556,43.023010,61.822810,0to1,15.00,78.68
67.00,68.00,em1,12670.772957,46254.482132,108532.029205,81.206036,296.441515,695.573654,3.023318,11.036582,25.896358,23.609469,86.186043,202.227886,0.958347,3.498432,8.208759,0,0,0,5.051646,18.440965,43.270084,0to2,9.00,77.09
68.00,69.00,em1,1733.831622,62417938.381651,82.218865,23.944496,862001.872214,1.135456,0.689049,24805.766475,0.032675,3.404566,122564.367407,0.161446,0.182821,6581.545648,0.008669,0,0,0,0.691252,24885.057005,0.032779,-1to0,1.00,0.05
68.00,69.00,em1,25991.759392,94882.559612,132834.907082,181.127446,661.203247,925.679833,6.372267,23.261874,32.566458,49.113194,179.287039,251.000577,2.213400,8.079984,11.311921,0,0,0,10.362521,37.828241,52.959268,0to1,15.57,79.56
68.00,69.00,em1,8459.606987,30881.678769,73039.224021,40.189595,146.711564,346.992108,1.885482,6.882926,16.279023,15.297469,55.843201,132.076500,0.588235,2.147345,5.078752,0,0,0,3.372718,12.312061,29.119640,0to2,9.00,77.70
69.00,70.00,em1,2330.640476,83903057.142388,80.611534,38.762048,1395433.715826,1.340691,0.854090,30747.248023,0.029541,5.129345,184656.415795,0.177412,0.327030,11773.087124,0.011311,0,0,0,0.929190,33450.838636,0.032139,-1to0,0.62,0.02
69.00,70.00,em1,36841.149565,134488.108980,181083.195023,262.036195,956.559519,1287.971519,9.026715,32.951899,44.368496,70.144762,256.062488,344.778537,3.284429,11.989762,16.143765,0,0,0,14.688009,53.618375,72.195130,0to1,16.00,78.64
69.00,70.00,em1,11709.087920,42743.864155,100377.095306,59.767800,218.181532,512.364262,2.657566,9.701407,22.782196,21.416966,78.182341,183.598663,0.897796,3.277393,7.696430,0,0,0,4.668237,17.041335,40.018836,0to2,9.26,79.41
70.00,71.00,em1,27714.084148,101169.882407,135062.138708,187.528092,684.568717,913.901577,6.675099,24.367355,32.530503,52.450457,191.469669,255.612662,2.389697,8.723557,11.645979,0,0,0,11.049187,40.334905,53.847236,0to1,16.00,77.97
70.00,71.00,em1,19121.255290,69801.879031,156982.378076,103.768703,378.806222,851.924079,4.464523,16.297681,36.653007,35.024332,127.855841,287.544036,1.463366,5.341999,12.013998,0,0,0,7.623356,27.828954,62.586502,0to2,10.00,82.10
71.00,72.00,em1,2299.516384,82782589.833600,90.443999,36.032089,1297155.201634,1.417205,0.897094,32295.372968,0.035284,4.812076,173234.733557,0.189267,0.289536,10423.294027,0.011388,0,0,0,0.916781,33004.124875,0.036059,-1to0,1.00,0.04
71.00,72.00,em1,28443.341708,103832.027085,137362.302919,253.888744,926.817361,1226.112700,7.424947,27.104666,35.857523,55.961275,204.285863,270.255502,2.760410,10.076838,13.330932,0,0,0,11.339929,41.396254,54.764267,0to1,16.00,77.27
71.00,72.00,em1,20532.647777,74954.147862,164960.447866,135.848321,495.912425,1091.413058,4.947920,18.062314,39.751867,38.475136,140.452956,309.111412,1.715508,6.262438,13.782488,0,0,0,8.186056,29.883085,65.767234,0to2,10.00,80.34
72.00,73.00,em1,1575.853177,56730714.376883,64.123596,22.568121,812452.372917,0.918327,0.559796,20152.668109,0.022779,3.281739,118142.619915,0.133538,0.187575,6752.716305,0.007633,0,0,0,0.628268,22617.650718,0.025565,-1to0,0.54,0.02
72.00,73.00,em1,25867.376429,94428.501318,124779.347005,131.226825,479.041718,633.013465,5.787891,21.128616,27.919694,47.161562,172.162632,227.498483,1.876602,6.850511,9.052375,0,0,0,10.312934,37.647225,49.747651,0to1,16.00,77.18
72.00,73.00,em1,19320.502778,70529.229241,151400.355961,148.451367,541.919671,1163.302534,4.844348,17.684225,37.961537,37.084820,135.377623,290.606044,1.738382,6.345941,13.622405,0,0,0,7.702792,28.118935,60.361028,0to2,10.00,78.36
73.00,74.00,em1,29113.910078,106279.927682,136024.075879,180.553939,659.109667,843.572115,6.941451,25.339672,32.431386,54.149761,197.672956,252.994915,2.317112,8.458586,10.825857,0,0,0,11.607276,42.372201,54.230744,0to1,16.93,79.10
73.00,74.00,em1,19037.914358,69497.644108,147946.879721,188.494502,688.096584,1464.822928,5.169614,18.871606,40.173955,38.244994,139.612824,297.208372,1.984504,7.244405,15.421920,0,0,0,7.590127,27.707654,58.984171,0to2,10.00,77.71
74.00,75.00,em1,1448.516963,52146610.668320,79.044435,18.224328,656075.821733,0.994487,0.588008,21168.281908,0.032087,2.711507,97614.246439,0.147965,0.132986,4787.509952,0.007257,0,0,0,0.577501,20790.039295,0.031514,-1to0,1.00,0.05
74.00,75.00,em1,21364.173319,77989.620399,99131.592115,142.716416,520.984310,662.216381,5.197225,18.972399,24.115570,40.135563,146.514321,186.232448,1.749564,6.386758,8.118125,0,0,0,8.517573,31.093282,39.522266,0to1,17.00,78.88
